graph_id,run,k,join,runtime_ms,cycles,paths
9,3,16,3,56.8429, 968986,105774| 418332
0,4,16,3,44.5859, 609104,93866| 363362
1,4,16,3,52.6237, 884144,104952| 414580
2,4,16,3,58.1071, 964719,107534| 425206
3,4,16,3,60.9158, 1198276,110834| 443124
4,4,16,3,39.8214, 433892,88532| 337732
5,4,16,3,45.33, 656231,97492| 378158
6,4,16,3,52.7315, 763161,104554| 408660
7,4,16,3,39.9105, 594529,92682| 359044
8,4,16,3,61.7781, 1185608,109558| 439406
9,4,16,3,57.1582, 968986,105774| 418332
0,5,16,3,43.7115, 609104,93866| 363362
1,5,16,3,54.3501, 884144,104952| 414580
2,5,16,3,56.2433, 964719,107534| 425206
3,5,16,3,62.505, 1198276,110834| 443124
4,5,16,3,38.7475, 433892,88532| 337732
5,5,16,3,46.7965, 656231,97492| 378158
6,5,16,3,51.8916, 763161,104554| 408660
7,5,16,3,41.9449, 594529,92682| 359044
8,5,16,3,64.7984, 1185608,109558| 439406
9,5,16,3,62.7634, 968986,105774| 418332
0,6,16,3,41.0793, 609104,93866| 363362
1,6,16,3,54.2088, 884144,104952| 414580
2,6,16,3,57.1568, 964719,107534| 425206
3,6,16,3,69.8024, 1198276,110834| 443124
4,6,16,3,37.3558, 433892,88532| 337732
5,6,16,3,48.8675, 656231,97492| 378158
6,6,16,3,55.7086, 763161,104554| 408660
7,6,16,3,42.1165, 594529,92682| 359044
8,6,16,3,66.3926, 1185608,109558| 439406
9,6,16,3,62.6345, 968986,105774| 418332
0,7,16,3,43.4276, 609104,93866| 363362
1,7,16,3,59.816, 884144,104952| 414580
2,7,16,3,59.7486, 964719,107534| 425206
3,7,16,3,69.3883, 1198276,110834| 443124
4,7,16,3,37.3356, 433892,88532| 337732
5,7,16,3,48.6568, 656231,97492| 378158
6,7,16,3,55.5586, 763161,104554| 408660
7,7,16,3,42.2982, 594529,92682| 359044
8,7,16,3,66.9138, 1185608,109558| 439406
9,7,16,3,63.4933, 968986,105774| 418332
0,8,16,3,42.9727, 609104,93866| 363362
1,8,16,3,59.7153, 884144,104952| 414580
2,8,16,3,58.0411, 964719,107534| 425206
3,8,16,3,63.0649, 1198276,110834| 443124
4,8,16,3,38.8414, 433892,88532| 337732
5,8,16,3,48.8478, 656231,97492| 378158
6,8,16,3,53.0525, 763161,104554| 408660
7,8,16,3,42.2151, 594529,92682| 359044
8,8,16,3,61.6501, 1185608,109558| 439406
9,8,16,3,59.4496, 968986,105774| 418332
0,9,16,3,43.3255, 609104,93866| 363362
1,9,16,3,55.5309, 884144,104952| 414580
2,9,16,3,56.3771, 964719,107534| 425206
3,9,16,3,61.7781, 1198276,110834| 443124
4,9,16,3,37.8096, 433892,88532| 337732
5,9,16,3,47.4844, 656231,97492| 378158
6,9,16,3,53.1547, 763161,104554| 408660
7,9,16,3,42.2352, 594529,92682| 359044
8,9,16,3,61.8659, 1185608,109558| 439406
9,9,16,3,57.9917, 968986,105774| 418332
0,0,16,4,523.967, 609104,32606
1,0,16,4,609.55, 884144,35464
2,0,16,4,691.11, 964719,36204
3,0,16,4,704.765, 1198276,36834
4,0,16,4,487.638, 433892,31346
5,0,16,4,552.751, 656231,33730
6,0,16,4,666.37, 763161,35746
7,0,16,4,474.005, 594529,32084
8,0,16,4,707.708, 1185608,36228
9,0,16,4,683.048, 968986,35586
0,1,16,4,540.966, 609104,32606
1,1,16,4,631.645, 884144,35464
2,1,16,4,686.071, 964719,36204
3,1,16,4,706.817, 1198276,36834
4,1,16,4,464.411, 433892,31346
5,1,16,4,545.69, 656231,33730
6,1,16,4,643.235, 763161,35746
7,1,16,4,469.785, 594529,32084
8,1,16,4,700.678, 1185608,36228
9,1,16,4,697.786, 968986,35586
0,2,16,4,526.778, 609104,32606
1,2,16,4,600.587, 884144,35464
2,2,16,4,679.619, 964719,36204
3,2,16,4,708.704, 1198276,36834
4,2,16,4,493.815, 433892,31346
5,2,16,4,558.869, 656231,33730
6,2,16,4,637.588, 763161,35746
7,2,16,4,468.486, 594529,32084
8,2,16,4,699.504, 1185608,36228
9,2,16,4,651.068, 968986,35586
0,3,16,4,543.941, 609104,32606
1,3,16,4,641.94, 884144,35464
2,3,16,4,683.251, 964719,36204
3,3,16,4,701.516, 1198276,36834
4,3,16,4,465.86, 433892,31346
5,3,16,4,540.22, 656231,33730
6,3,16,4,631.384, 763161,35746
7,3,16,4,442.308, 594529,32084
8,3,16,4,679.436, 1185608,36228
9,3,16,4,639.413, 968986,35586
0,4,16,4,525.001, 609104,32606
1,4,16,4,638.382, 884144,35464
2,4,16,4,691.348, 964719,36204
3,4,16,4,720.643, 1198276,36834
4,4,16,4,484.491, 433892,31346
5,4,16,4,538.998, 656231,33730
6,4,16,4,656.343, 763161,35746
7,4,16,4,472.047, 594529,32084
8,4,16,4,705.082, 1185608,36228
9,4,16,4,680.232, 968986,35586
0,5,16,4,540.399, 609104,32606
1,5,16,4,577.538, 884144,35464
2,5,16,4,643.625, 964719,36204
3,5,16,4,688.979, 1198276,36834
4,5,16,4,469.092, 433892,31346
5,5,16,4,535.083, 656231,33730
6,5,16,4,632.78, 763161,35746
7,5,16,4,454.543, 594529,32084
8,5,16,4,694.002, 1185608,36228
9,5,16,4,656.198, 968986,35586
0,6,16,4,519.133, 609104,32606
1,6,16,4,610.459, 884144,35464
2,6,16,4,682.08, 964719,36204
3,6,16,4,681.694, 1198276,36834
4,6,16,4,475.413, 433892,31346
5,6,16,4,541.151, 656231,33730
6,6,16,4,657.142, 763161,35746
7,6,16,4,454.743, 594529,32084
8,6,16,4,684.397, 1185608,36228
9,6,16,4,645.743, 968986,35586
0,7,16,4,504.275, 609104,32606
1,7,16,4,588.853, 884144,35464
2,7,16,4,677.432, 964719,36204
3,7,16,4,696.869, 1198276,36834
4,7,16,4,470.797, 433892,31346
5,7,16,4,545.104, 656231,33730
6,7,16,4,663.337, 763161,35746
7,7,16,4,459.371, 594529,32084
8,7,16,4,695.195, 1185608,36228
9,7,16,4,631.603, 968986,35586
0,8,16,4,517.453, 609104,32606
1,8,16,4,592.986, 884144,35464
2,8,16,4,673.535, 964719,36204
3,8,16,4,691.341, 1198276,36834
4,8,16,4,436.56, 433892,31346
5,8,16,4,559.043, 656231,33730
6,8,16,4,660.271, 763161,35746
7,8,16,4,475.074, 594529,32084
8,8,16,4,701.891, 1185608,36228
9,8,16,4,663.507, 968986,35586
0,9,16,4,535.7, 609104,32606
1,9,16,4,615.636, 884144,35464
2,9,16,4,661.45, 964719,36204
3,9,16,4,651.764, 1198276,36834
4,9,16,4,449.28, 433892,31346
5,9,16,4,540.823, 656231,33730
6,9,16,4,627.381, 763161,35746
7,9,16,4,437.291, 594529,32084
8,9,16,4,658.179, 1185608,36228
9,9,16,4,671.298, 968986,35586
